vendor_id,business_name,business_type,district,has_license,license_valid,license_expiry_date,tax_clearance,previous_experience_years,rating,negative_history,business_category_approved,registration_date,system_decision,rejection_reason
V1820,Business_V1820,unlicensed_taxi,Quthing,1,0,2026-03-02 00:41:49.201568,1,15,1.4,0,0,2025-12-10 00:41:49.202565,0,License is expired; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1821,Business_V1821,transport,Quthing,1,1,2026-08-25 00:41:49.202565,1,2,1.9,0,1,2025-07-27 00:41:49.202565,1,
V1822,Business_V1822,tour_operator,Maseru,1,1,2026-11-06 00:41:49.202565,1,18,4.7,0,1,2025-05-20 00:41:49.202565,1,
V1823,Business_V1823,unlicensed_taxi,Butha-Buthe,0,0,,1,5,2.5,0,0,2026-02-14 00:41:49.202565,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1824,Business_V1824,activity_provider,Leribe,1,0,2026-02-06 00:41:49.202565,1,14,4.5,0,1,2025-04-30 00:41:49.202565,0,License is expired
V1825,Business_V1825,accommodation,Mohale's Hoek,1,1,2027-04-06 00:41:49.202565,1,17,4.7,0,1,2025-08-18 00:41:49.202565,1,
V1826,Business_V1826,unregistered,Maseru,0,0,,0,0,1.0,0,0,2026-03-30 00:41:49.203562,0,Missing business license; Missing tax clearance certificate; Insufficient experience (0 years) and low rating (1.0); Business type 'unregistered' not approved by Ministry of Tourism
V1827,Business_V1827,unlicensed_taxi,Butha-Buthe,1,1,2027-01-11 00:41:49.203562,1,8,0.6,0,0,2026-04-08 00:41:49.203562,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1828,Business_V1828,tour_operator,Leribe,1,1,2026-12-15 00:41:49.203562,0,18,3.0,0,1,2025-06-01 00:41:49.203562,0,Missing tax clearance certificate
V1829,Business_V1829,street_vendor,Butha-Buthe,0,0,,1,6,4.9,0,0,2025-12-28 00:41:49.203562,0,Missing business license; Business type 'street_vendor' not approved by Ministry of Tourism
V1830,Business_V1830,unregistered,Thaba-Tseka,0,0,,0,11,2.7,0,0,2025-09-19 00:41:49.203562,0,Missing business license; Missing tax clearance certificate; Business type 'unregistered' not approved by Ministry of Tourism
V1831,Business_V1831,restaurant,Berea,1,1,2026-12-20 00:41:49.203562,1,19,3.6,0,1,2025-04-26 00:41:49.203562,1,
V1832,Business_V1832,transport,Mafeteng,1,1,2026-11-08 00:41:49.203562,1,18,3.4,0,1,2025-04-16 00:41:49.204560,1,
V1833,Business_V1833,restaurant,Maseru,0,0,,1,15,3.3,0,1,2026-02-21 00:41:49.204560,0,Missing business license
V1834,Business_V1834,restaurant,Maseru,0,0,,0,18,1.4,0,1,2025-11-27 00:41:49.204560,0,Missing business license; Missing tax clearance certificate
V1835,Business_V1835,accommodation,Qacha's Nek,0,0,,1,17,1.0,1,1,2026-04-05 00:41:49.204560,0,Missing business license; Has negative history/complaints in system
V1836,Business_V1836,accommodation,Leribe,1,1,2026-05-10 00:41:49.204560,1,17,2.2,0,1,2025-09-12 00:41:49.204560,1,
V1837,Business_V1837,unlicensed_taxi,Mokhotlong,1,1,2026-06-30 00:41:49.204560,1,8,4.6,0,0,2025-11-07 00:41:49.204560,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1838,Business_V1838,tour_operator,Quthing,0,0,,1,15,0.0,1,1,2025-05-18 00:41:49.204560,0,Missing business license; Has negative history/complaints in system
V1839,Business_V1839,unlicensed_taxi,Maseru,0,0,,0,8,3.1,0,0,2025-06-23 00:41:49.205557,0,Missing business license; Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1840,Business_V1840,street_vendor,Butha-Buthe,1,1,2027-02-14 00:41:49.205557,1,17,3.5,0,0,2025-07-06 00:41:49.205557,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1841,Business_V1841,restaurant,Berea,1,1,2027-01-17 00:41:49.205557,1,17,2.2,0,1,2025-05-02 00:41:49.205557,1,
V1842,Business_V1842,restaurant,Mafeteng,1,0,2026-01-25 00:41:49.205557,1,13,3.0,0,1,2026-02-07 00:41:49.205557,0,License is expired
V1843,Business_V1843,accommodation,Berea,0,0,,1,1,3.4,0,1,2025-12-23 00:41:49.205557,0,Missing business license; Insufficient experience (1 years) and low rating (3.4)
V1844,Business_V1844,unregistered,Mokhotlong,1,1,2027-01-21 00:41:49.205557,1,7,2.0,0,0,2025-06-02 00:41:49.205557,0,Business type 'unregistered' not approved by Ministry of Tourism
V1845,Business_V1845,unregistered,Thaba-Tseka,1,1,2027-03-04 00:41:49.206555,1,1,2.1,0,0,2025-08-30 00:41:49.206555,0,Insufficient experience (1 years) and low rating (2.1); Business type 'unregistered' not approved by Ministry of Tourism
V1846,Business_V1846,activity_provider,Mokhotlong,1,1,2026-10-13 00:41:49.206555,1,8,0.3,1,1,2026-02-11 00:41:49.206555,0,Has negative history/complaints in system
V1847,Business_V1847,activity_provider,Berea,1,1,2027-02-06 00:41:49.206555,0,2,4.9,0,1,2025-12-04 00:41:49.206555,0,Missing tax clearance certificate
V1848,Business_V1848,unlicensed_taxi,Mohale's Hoek,1,1,2027-02-11 00:41:49.206555,1,19,0.7,0,0,2025-12-02 00:41:49.206555,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1849,Business_V1849,activity_provider,Qacha's Nek,1,1,2026-08-12 00:41:49.206555,1,8,0.5,0,1,2025-11-10 00:41:49.207552,1,
V1850,Business_V1850,tour_operator,Thaba-Tseka,1,1,2027-02-14 00:41:49.207552,1,8,1.3,0,1,2026-01-18 00:41:49.207552,1,
V1851,Business_V1851,unlicensed_taxi,Berea,0,0,,1,19,4.7,0,0,2026-04-07 00:41:49.207552,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1852,Business_V1852,restaurant,Qacha's Nek,1,1,2026-09-29 00:41:49.207552,1,5,2.3,0,1,2025-07-15 00:41:49.207552,1,
V1853,Business_V1853,unregistered,Quthing,1,1,2027-02-05 00:41:49.207552,1,15,3.6,0,0,2026-03-22 00:41:49.207552,0,Business type 'unregistered' not approved by Ministry of Tourism
V1854,Business_V1854,transport,Mokhotlong,0,0,,1,18,1.0,0,1,2026-02-14 00:41:49.207552,0,Missing business license
V1855,Business_V1855,unlicensed_taxi,Mafeteng,1,1,2026-06-30 00:41:49.207552,1,4,1.3,1,0,2025-05-14 00:41:49.207552,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V1856,Business_V1856,activity_provider,Berea,1,1,2026-06-13 00:41:49.208549,0,16,2.5,0,1,2026-03-27 00:41:49.208549,0,Missing tax clearance certificate
V1857,Business_V1857,street_vendor,Maseru,1,1,2026-09-10 00:41:49.208549,1,0,0.7,0,0,2025-09-27 00:41:49.208549,0,Insufficient experience (0 years) and low rating (0.7); Business type 'street_vendor' not approved by Ministry of Tourism
V1858,Business_V1858,unlicensed_taxi,Berea,1,1,2026-12-04 00:41:49.208549,1,8,2.3,1,0,2025-06-16 00:41:49.208549,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V1859,Business_V1859,restaurant,Leribe,0,0,,1,15,0.5,0,1,2025-10-24 00:41:49.208549,0,Missing business license
V1860,Business_V1860,craft_shop,Quthing,0,0,,1,13,4.4,0,1,2025-04-28 00:41:49.208549,0,Missing business license
V1861,Business_V1861,street_vendor,Maseru,1,1,2026-09-20 00:41:49.208549,1,19,0.2,0,0,2025-12-07 00:41:49.208549,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1862,Business_V1862,activity_provider,Mohale's Hoek,0,0,,1,1,1.7,0,1,2025-12-27 00:41:49.209549,0,Missing business license; Insufficient experience (1 years) and low rating (1.7)
V1863,Business_V1863,restaurant,Mokhotlong,1,1,2026-12-22 00:41:49.209549,1,1,3.4,0,1,2025-07-27 00:41:49.209549,0,Insufficient experience (1 years) and low rating (3.4)
V1864,Business_V1864,unregistered,Maseru,1,0,2026-03-21 00:41:49.209549,1,17,2.5,1,0,2025-10-15 00:41:49.209549,0,License is expired; Business type 'unregistered' not approved by Ministry of Tourism; Has negative history/complaints in system
V1865,Business_V1865,tour_operator,Quthing,1,1,2026-06-26 00:41:49.209549,0,19,0.1,0,1,2025-11-04 00:41:49.209549,0,Missing tax clearance certificate
V1866,Business_V1866,restaurant,Mafeteng,1,1,2026-07-07 00:41:49.209549,1,5,4.4,0,1,2025-04-16 00:41:49.209549,1,
V1867,Business_V1867,craft_shop,Thaba-Tseka,1,0,2025-06-21 00:41:49.209549,1,12,0.2,0,1,2025-04-28 00:41:49.209549,0,License is expired
V1868,Business_V1868,restaurant,Berea,1,1,2026-07-28 00:41:49.210544,1,19,2.8,0,1,2026-03-24 00:41:49.210544,1,
V1869,Business_V1869,craft_shop,Mohale's Hoek,1,1,2027-02-19 00:41:49.210544,1,5,1.2,0,1,2025-04-15 00:41:49.210544,1,
V1870,Business_V1870,craft_shop,Butha-Buthe,1,1,2027-01-21 00:41:49.210544,0,7,2.4,0,1,2025-09-03 00:41:49.210544,0,Missing tax clearance certificate
V1871,Business_V1871,tour_operator,Leribe,1,1,2026-12-08 00:41:49.210544,1,1,1.9,0,1,2026-03-24 00:41:49.210544,0,Insufficient experience (1 years) and low rating (1.9)
V1872,Business_V1872,activity_provider,Quthing,1,1,2026-08-23 00:41:49.210544,1,4,1.5,0,1,2026-04-03 00:41:49.210544,1,
V1873,Business_V1873,transport,Quthing,1,1,2027-02-24 00:41:49.210544,1,16,3.7,0,1,2025-09-30 00:41:49.211541,1,
V1874,Business_V1874,unlicensed_taxi,Thaba-Tseka,1,1,2027-01-21 00:41:49.211541,1,17,4.1,0,0,2025-08-28 00:41:49.211541,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1875,Business_V1875,unlicensed_taxi,Leribe,1,1,2026-12-22 00:41:49.211541,1,3,0.0,1,0,2025-09-15 00:41:49.211541,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V1876,Business_V1876,craft_shop,Thaba-Tseka,0,0,,1,1,0.4,0,1,2025-04-24 00:41:49.211541,0,Missing business license; Insufficient experience (1 years) and low rating (0.4)
V1877,Business_V1877,accommodation,Maseru,1,1,2026-11-12 00:41:49.211541,1,0,2.7,0,1,2026-03-26 00:41:49.211541,0,Insufficient experience (0 years) and low rating (2.7)
V1878,Business_V1878,transport,Quthing,1,1,2026-07-04 00:41:49.212539,1,5,4.0,0,1,2025-08-05 00:41:49.212539,1,
V1879,Business_V1879,transport,Maseru,1,1,2026-06-30 00:41:49.212539,0,15,4.3,0,1,2025-06-23 00:41:49.212539,0,Missing tax clearance certificate
V1880,Business_V1880,activity_provider,Mafeteng,0,0,,1,6,0.5,0,1,2025-11-18 00:41:49.212539,0,Missing business license
V1881,Business_V1881,craft_shop,Butha-Buthe,1,1,2026-11-10 00:41:49.212539,1,3,5.0,0,1,2025-09-13 00:41:49.212539,1,
V1882,Business_V1882,tour_operator,Thaba-Tseka,0,0,,0,18,0.1,0,1,2026-02-18 00:41:49.212539,0,Missing business license; Missing tax clearance certificate
V1883,Business_V1883,accommodation,Quthing,1,1,2026-06-02 00:41:49.212539,1,8,3.4,1,1,2025-06-26 00:41:49.212539,0,Has negative history/complaints in system
V1884,Business_V1884,unlicensed_taxi,Mohale's Hoek,1,1,2026-11-30 00:41:49.213536,1,17,3.1,0,0,2025-10-04 00:41:49.213536,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1885,Business_V1885,street_vendor,Maseru,1,1,2027-03-01 00:41:49.213536,1,11,1.2,0,0,2026-01-30 00:41:49.213536,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1886,Business_V1886,craft_shop,Quthing,1,1,2026-06-29 00:41:49.213536,1,9,4.1,0,1,2026-03-29 00:41:49.213536,1,
V1887,Business_V1887,restaurant,Mokhotlong,1,1,2026-07-08 00:41:49.213536,1,15,3.0,0,1,2025-12-11 00:41:49.213536,1,
V1888,Business_V1888,accommodation,Mafeteng,1,1,2026-06-06 00:41:49.213536,1,9,0.2,0,1,2025-08-18 00:41:49.213536,1,
V1889,Business_V1889,unlicensed_taxi,Butha-Buthe,1,1,2026-06-12 00:41:49.213536,0,19,4.6,0,0,2025-08-12 00:41:49.214533,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1890,Business_V1890,unregistered,Maseru,1,1,2027-01-18 00:41:49.214533,1,3,2.8,0,0,2026-01-09 00:41:49.214533,0,Business type 'unregistered' not approved by Ministry of Tourism
V1891,Business_V1891,tour_operator,Qacha's Nek,1,1,2026-08-28 00:41:49.214533,0,13,0.6,0,1,2025-05-14 00:41:49.214533,0,Missing tax clearance certificate
V1892,Business_V1892,street_vendor,Butha-Buthe,1,0,2026-01-02 00:41:49.214533,1,14,2.4,1,0,2025-12-09 00:41:49.214533,0,License is expired; Business type 'street_vendor' not approved by Ministry of Tourism; Has negative history/complaints in system
V1893,Business_V1893,transport,Berea,0,0,,1,17,4.6,0,1,2025-07-22 00:41:49.214533,0,Missing business license
V1894,Business_V1894,transport,Thaba-Tseka,1,1,2026-12-10 00:41:49.214533,1,19,1.6,0,1,2026-02-26 00:41:49.214533,1,
V1895,Business_V1895,unregistered,Mokhotlong,1,1,2027-01-08 00:41:49.215531,1,7,2.7,0,0,2025-12-01 00:41:49.215531,0,Business type 'unregistered' not approved by Ministry of Tourism
V1896,Business_V1896,transport,Thaba-Tseka,0,0,,0,5,3.5,0,1,2026-03-23 00:41:49.215531,0,Missing business license; Missing tax clearance certificate
V1897,Business_V1897,unregistered,Mohale's Hoek,1,1,2026-09-06 00:41:49.215531,1,5,4.4,0,0,2025-07-24 00:41:49.215531,0,Business type 'unregistered' not approved by Ministry of Tourism
V1898,Business_V1898,tour_operator,Mohale's Hoek,0,0,,1,9,2.8,1,1,2025-04-27 00:41:49.215531,0,Missing business license; Has negative history/complaints in system
V1899,Business_V1899,unregistered,Qacha's Nek,1,0,2026-04-07 00:41:49.215531,1,0,1.7,0,0,2025-05-22 00:41:49.215531,0,License is expired; Insufficient experience (0 years) and low rating (1.7); Business type 'unregistered' not approved by Ministry of Tourism
V1900,Business_V1900,street_vendor,Mafeteng,0,0,,0,7,4.7,0,0,2026-02-27 00:41:49.216528,0,Missing business license; Missing tax clearance certificate; Business type 'street_vendor' not approved by Ministry of Tourism
V1901,Business_V1901,craft_shop,Mafeteng,1,1,2026-12-28 00:41:49.216528,1,11,0.2,0,1,2026-03-02 00:41:49.216528,1,
V1902,Business_V1902,unregistered,Mokhotlong,0,0,,0,5,2.9,0,0,2025-05-02 00:41:49.216528,0,Missing business license; Missing tax clearance certificate; Business type 'unregistered' not approved by Ministry of Tourism
V1903,Business_V1903,accommodation,Qacha's Nek,0,0,,1,2,4.1,0,1,2026-04-05 00:41:49.216528,0,Missing business license
V1904,Business_V1904,accommodation,Thaba-Tseka,1,1,2026-11-24 00:41:49.217524,1,3,2.3,0,1,2025-07-09 00:41:49.217524,1,
V1905,Business_V1905,unregistered,Thaba-Tseka,1,1,2026-08-01 00:41:49.217524,1,19,0.8,0,0,2025-10-04 00:41:49.217524,0,Business type 'unregistered' not approved by Ministry of Tourism
V1906,Business_V1906,transport,Butha-Buthe,1,1,2026-07-28 00:41:49.217524,1,6,3.7,1,1,2025-09-10 00:41:49.217524,0,Has negative history/complaints in system
V1907,Business_V1907,restaurant,Mohale's Hoek,1,1,2027-01-06 00:41:49.217524,1,15,0.9,0,1,2025-10-12 00:41:49.217524,1,
V1908,Business_V1908,street_vendor,Quthing,0,0,,0,1,3.7,0,0,2025-12-28 00:41:49.217524,0,Missing business license; Missing tax clearance certificate; Insufficient experience (1 years) and low rating (3.7); Business type 'street_vendor' not approved by Ministry of Tourism
V1909,Business_V1909,tour_operator,Berea,1,1,2027-01-29 00:41:49.217524,1,12,3.1,0,1,2026-01-30 00:41:49.218523,1,
V1910,Business_V1910,transport,Mokhotlong,1,1,2026-06-25 00:41:49.218523,0,10,0.2,1,1,2026-03-06 00:41:49.218523,0,Missing tax clearance certificate; Has negative history/complaints in system
V1911,Business_V1911,craft_shop,Butha-Buthe,0,0,,1,16,0.5,0,1,2025-08-26 00:41:49.218523,0,Missing business license
V1912,Business_V1912,unlicensed_taxi,Quthing,1,1,2027-02-07 00:41:49.218523,1,8,3.2,0,0,2025-05-30 00:41:49.218523,0,Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1913,Business_V1913,unlicensed_taxi,Mohale's Hoek,1,1,2026-12-08 00:41:49.218523,0,18,1.2,0,0,2025-05-03 00:41:49.218523,0,Missing tax clearance certificate; Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1914,Business_V1914,restaurant,Mokhotlong,1,1,2027-01-14 00:41:49.218523,0,0,1.0,0,1,2025-09-27 00:41:49.218523,0,Missing tax clearance certificate; Insufficient experience (0 years) and low rating (1.0)
V1915,Business_V1915,unlicensed_taxi,Butha-Buthe,0,0,,1,13,3.5,1,0,2025-12-01 00:41:49.219520,0,Missing business license; Business type 'unlicensed_taxi' not approved by Ministry of Tourism; Has negative history/complaints in system
V1916,Business_V1916,activity_provider,Mohale's Hoek,0,0,,1,3,1.7,0,1,2025-12-02 00:41:49.219520,0,Missing business license
V1917,Business_V1917,street_vendor,Qacha's Nek,1,1,2026-11-30 00:41:49.219520,1,3,1.6,0,0,2026-02-16 00:41:49.219520,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1918,Business_V1918,activity_provider,Mafeteng,1,1,2026-09-14 00:41:49.219520,1,2,4.8,0,1,2025-05-17 00:41:49.219520,1,
V1919,Business_V1919,tour_operator,Leribe,1,1,2026-08-28 00:41:49.219520,1,16,1.9,1,1,2025-08-07 00:41:49.219520,0,Has negative history/complaints in system
V1920,Business_V1920,accommodation,Mokhotlong,0,0,,1,2,0.3,0,1,2026-03-14 00:41:49.219520,0,Missing business license
V1921,Business_V1921,accommodation,Leribe,1,1,2026-08-10 00:41:49.219520,1,8,2.6,0,1,2025-11-07 00:41:49.220517,1,
V1922,Business_V1922,craft_shop,Quthing,1,1,2027-03-25 00:41:49.220517,1,10,3.4,0,1,2026-03-25 00:41:49.220517,1,
V1923,Business_V1923,transport,Qacha's Nek,1,1,2026-05-28 00:41:49.220517,1,19,1.4,0,1,2025-10-05 00:41:49.220517,1,
V1924,Business_V1924,transport,Leribe,1,1,2027-01-06 00:41:49.220517,1,10,4.3,0,1,2026-03-18 00:41:49.220517,1,
V1925,Business_V1925,street_vendor,Mohale's Hoek,1,1,2026-09-27 00:41:49.220517,1,17,3.9,0,0,2025-06-19 00:41:49.220517,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1926,Business_V1926,accommodation,Butha-Buthe,0,0,,1,8,3.7,0,1,2025-09-11 00:41:49.220517,0,Missing business license
V1927,Business_V1927,transport,Leribe,1,1,2026-12-12 00:41:49.220517,1,0,3.0,0,1,2025-07-18 00:41:49.221515,0,Insufficient experience (0 years) and low rating (3.0)
V1928,Business_V1928,street_vendor,Thaba-Tseka,1,0,2025-12-26 00:41:49.221515,0,4,2.0,0,0,2026-01-09 00:41:49.221515,0,License is expired; Missing tax clearance certificate; Business type 'street_vendor' not approved by Ministry of Tourism
V1929,Business_V1929,unregistered,Quthing,1,1,2026-11-11 00:41:49.221515,1,19,4.5,0,0,2025-11-30 00:41:49.221515,0,Business type 'unregistered' not approved by Ministry of Tourism
V1930,Business_V1930,unlicensed_taxi,Berea,1,1,2027-03-02 00:41:49.221515,0,1,3.2,0,0,2026-02-17 00:41:49.221515,0,Missing tax clearance certificate; Insufficient experience (1 years) and low rating (3.2); Business type 'unlicensed_taxi' not approved by Ministry of Tourism
V1931,Business_V1931,craft_shop,Mohale's Hoek,0,0,,1,11,1.1,1,1,2025-09-21 00:41:49.221515,0,Missing business license; Has negative history/complaints in system
V1932,Business_V1932,restaurant,Mokhotlong,0,0,,1,6,2.8,0,1,2025-10-05 00:41:49.221515,0,Missing business license
V1933,Business_V1933,restaurant,Mafeteng,1,1,2026-11-10 00:41:49.221515,1,5,1.9,0,1,2025-04-25 00:41:49.222512,1,
V1934,Business_V1934,activity_provider,Mokhotlong,1,1,2026-05-21 00:41:49.222512,1,11,1.1,1,1,2025-10-24 00:41:49.222512,0,Has negative history/complaints in system
V1935,Business_V1935,unregistered,Leribe,1,1,2026-06-05 00:41:49.222512,1,7,1.5,0,0,2025-08-29 00:41:49.222512,0,Business type 'unregistered' not approved by Ministry of Tourism
V1936,Business_V1936,transport,Leribe,1,1,2026-10-27 00:41:49.222512,0,19,4.6,0,1,2025-10-24 00:41:49.222512,0,Missing tax clearance certificate
V1937,Business_V1937,accommodation,Quthing,1,1,2026-10-29 00:41:49.222512,1,2,3.1,0,1,2025-11-24 00:41:49.222512,1,
V1938,Business_V1938,street_vendor,Quthing,1,1,2026-07-01 00:41:49.222512,1,12,4.2,0,0,2026-02-24 00:41:49.222512,0,Business type 'street_vendor' not approved by Ministry of Tourism
V1939,Business_V1939,transport,Quthing,0,0,,0,3,3.2,0,1,2025-07-17 00:41:49.223509,0,Missing business license; Missing tax clearance certificate
V1940,Business_V1940,accommodation,Qacha's Nek,1,1,2027-03-30 00:41:49.223509,1,14,4.1,1,1,2026-02-26 00:41:49.223509,0,Has negative history/complaints in system
V1941,Business_V1941,unregistered,Butha-Buthe,1,0,2026-03-19 00:41:49.223509,1,9,0.3,0,0,2025-04-24 00:41:49.223509,0,License is expired; Business type 'unregistered' not approved by Ministry of Tourism
